,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-21 21:31:02.933626,21.561999999999998,-0.375,-18.69,-0.22,0.02,9.54,26.858,81.559,1003.492,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.449,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.982624,22.0,-1.062,-18.25,-0.24,0.02,9.58,26.858,81.559,1003.492,21.13,5.0,1.0,1.0,2.0,0.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.031623,22.0,-0.75,-19.06,-0.24,0.03,9.58,26.87,81.387,1003.513,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.21,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.077625,21.561999999999998,-0.75,-18.25,-0.24,0.03,9.54,26.87,81.387,1003.513,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.34700000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.125624,21.561999999999998,-0.75,-18.25,-0.22,0.03,9.56,26.836,81.27600000000001,1003.5260000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.293,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.171628,21.25,-1.062,-18.69,-0.23,0.03,9.58,26.836,81.27600000000001,1003.5260000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.217625,22.375,-0.375,-18.25,-0.25,0.04,9.53,26.87,81.453,1003.505,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.298,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.265624,22.375,0.0,-17.87,-0.25,0.02,9.56,26.87,81.453,1003.505,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.35200000000000004,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.324651,21.25,-0.375,-17.06,-0.23,0.03,9.54,26.858,81.229,1003.5319999999999,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.28800000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.380652,22.0,-0.375,-17.87,-0.22,0.0,9.57,26.858,81.229,1003.5319999999999,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.396,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.438651,22.0,-0.75,-18.25,-0.24,0.0,9.54,26.905,81.303,1003.523,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.317,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.497652,22.0,0.0,-18.25,-0.26,0.02,9.56,26.905,81.303,1003.523,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.35600000000000004,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.556651,22.375,-0.375,-17.87,-0.22,0.02,9.54,26.836,81.393,1003.512,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.254,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.616650,21.561999999999998,-1.062,-17.87,-0.24,0.03,9.55,26.858,81.358,1003.5160000000001,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.293,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.676652,22.0,-0.75,-19.06,-0.24,0.02,9.54,26.858,81.358,1003.5160000000001,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.723623,22.375,-0.375,-18.25,-0.24,0.03,9.56,26.754,81.485,1003.5010000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.322,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.769624,22.0,-0.75,-17.87,-0.22,0.02,9.56,26.754,81.485,1003.5010000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.28800000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.819624,22.375,-0.375,-17.56,-0.24,0.02,9.55,26.846999999999998,81.607,1003.487,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.386,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.868623,22.0,-0.75,-18.69,-0.23,0.02,9.55,26.846999999999998,81.607,1003.487,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.396,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.917625,22.375,-1.062,-17.56,-0.23,0.01,9.53,26.836,81.393,1003.512,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.4,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:03.966625,22.375,-0.75,-18.25,-0.24,0.0,9.54,26.836,81.393,1003.512,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.011623,22.375,-0.75,-18.25,-0.24,0.03,9.55,26.823,81.541,1003.495,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.449,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.059623,21.561999999999998,-0.75,-18.25,-0.24,0.0,9.57,26.823,81.541,1003.495,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.109623,21.25,-0.75,-17.56,-0.22,0.02,9.53,26.846999999999998,81.477,1003.502,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.386,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.158623,22.0,-0.75,-18.25,-0.23,0.02,9.53,26.846999999999998,81.477,1003.502,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.34700000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.207625,22.0,-0.75,-18.25,-0.23,0.03,9.55,26.846999999999998,81.572,1003.4910000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.259,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.253624,21.561999999999998,-1.5,-18.69,-0.25,0.02,9.56,26.846999999999998,81.572,1003.4910000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.327,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.302625,22.0,0.0,-17.56,-0.23,0.03,9.54,26.858,81.53,1003.4960000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.249,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.350624,21.561999999999998,-0.375,-17.56,-0.22,0.02,9.53,26.858,81.53,1003.4960000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.23399999999999999,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.406652,21.25,-0.75,-18.69,-0.23,0.04,9.53,26.87,81.387,1003.513,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.361,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.465653,21.561999999999998,0.0,-19.06,-0.25,0.03,9.54,26.87,81.387,1003.513,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.28300000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.523651,21.25,-0.375,-17.19,-0.24,0.0,9.54,26.858,81.554,1003.493,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.293,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.582652,21.561999999999998,-0.375,-19.37,-0.23,0.03,9.57,26.846999999999998,81.641,1003.482,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.439,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.640652,21.25,-0.75,-19.06,-0.26,0.0,9.56,26.846999999999998,81.641,1003.482,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.264,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.697654,22.0,-0.375,-18.25,-0.23,0.02,9.54,26.858,81.416,1003.5089999999999,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.244,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.744628,21.561999999999998,-0.75,-17.87,-0.24,0.03,9.55,26.858,81.416,1003.5089999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.298,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.793623,21.561999999999998,-0.75,-17.87,-0.23,0.03,9.56,26.789,81.543,1003.4939999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.254,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.842624,22.375,-0.375,-18.25,-0.22,0.01,9.57,26.789,81.543,1003.4939999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.303,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.891624,22.375,-1.062,-18.25,-0.23,0.02,9.54,26.928,81.683,1003.4780000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.937621,22.375,-1.062,-18.25,-0.23,0.01,9.57,26.928,81.683,1003.4780000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.278,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:04.985624,22.0,0.0,-18.69,-0.23,0.02,9.54,26.846999999999998,81.607,1003.487,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.308,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.030624,21.561999999999998,-1.062,-19.06,-0.23,0.01,9.57,26.846999999999998,81.607,1003.487,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.076624,23.061999999999998,-0.75,-17.87,-0.23,0.02,9.56,26.848000000000003,81.50399999999999,1003.4989999999999,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.322,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.124624,21.25,-0.375,-18.25,-0.22,0.01,9.57,26.848000000000003,81.50399999999999,1003.4989999999999,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.170623,22.375,-0.75,-18.69,-0.22,0.0,9.55,26.824,81.345,1003.518,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.217623,23.061999999999998,-0.375,-17.87,-0.23,0.01,9.54,26.824,81.345,1003.518,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.239,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.267624,21.561999999999998,-0.375,-19.06,-0.24,0.02,9.53,26.87,81.40100000000001,1003.5110000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.22899999999999998,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.317624,22.75,-0.375,-18.69,-0.24,0.01,9.52,26.87,81.40100000000001,1003.5110000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.35200000000000004,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.366623,21.561999999999998,-0.75,-17.87,-0.24,0.0,9.56,26.811999999999998,81.472,1003.503,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.327,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.423655,21.561999999999998,-1.5,-17.19,-0.22,0.04,9.54,26.811999999999998,81.472,1003.503,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.278,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.481651,21.561999999999998,0.0,-18.25,-0.22,0.0,9.53,26.741999999999997,81.435,1003.507,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.342,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.540655,21.561999999999998,-0.75,-18.25,-0.24,0.03,9.56,26.87,81.435,1003.507,21.13,5.0,1.0,2.0,2.0,1.0,3296.0,0.215,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.596654,22.375,-0.375,-17.87,-0.25,0.02,9.55,26.87,81.538,1003.495,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.337,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.654653,22.0,-0.75,-17.87,-0.25,0.02,9.55,26.836,81.488,1003.5010000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.28300000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.711652,21.561999999999998,-1.062,-17.19,-0.24,0.03,9.57,26.836,81.488,1003.5010000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.34700000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.770655,22.375,-0.75,-18.69,-0.24,0.03,9.53,26.87,81.37100000000001,1003.515,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.259,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.831652,22.0,-0.75,-17.87,-0.23,0.02,9.53,26.881999999999998,81.37100000000001,1003.515,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.43,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.881624,22.375,-0.375,-19.06,-0.23,0.02,9.57,26.881999999999998,81.543,1003.4939999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.928624,22.0,-0.375,-17.19,-0.25,0.0,9.57,26.789,81.543,1003.4939999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.366,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:05.974626,22.0,-0.375,-17.87,-0.23,0.01,9.53,26.789,81.453,1003.505,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.342,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:06.022625,21.25,0.25,-18.25,-0.24,0.01,9.55,26.789,81.453,1003.505,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.298,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:06.072625,21.25,-0.375,-17.56,-0.25,0.03,9.54,26.858,81.488,1003.5010000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.2,0.0,fridgedoorOpenClosein5sec
